crop,split,group,corr,tilt
data/det_fov/nomad_actor21_30/images/train/Actor030_a10_f0918_c0.jpg,train,NOMAD Actor030_a10,-0.4288,비스듬_위큼
data/det_fov/nomad_actor21_30/images/train/Actor030_a10_f0923_c0.jpg,train,NOMAD Actor030_a10,-0.4288,비스듬_위큼
data/det_fov/nomad_actor21_30/images/train/Actor030_a10_f1050_c0.jpg,train,NOMAD Actor030_a10,-0.4288,비스듬_위큼
data/det_fov/nomad_actor21_30/images/train/Actor030_a10_f1230_c0.jpg,train,NOMAD Actor030_a10,-0.4288,비스듬_위큼
data/det_fov/nomad_actor21_30/images/train/Actor030_a10_f1350_c0.jpg,train,NOMAD Actor030_a10,-0.4288,비스듬_위큼
data/det_fov/nomad_actor21_30/images/train/Actor030_a10_f1925_c0.jpg,train,NOMAD Actor030_a10,-0.4288,비스듬_위큼
data/det_fov/nomad_actor21_30/images/train/Actor030_a10_f1955_c0.jpg,train,NOMAD Actor030_a10,-0.4288,비스듬_위큼
data/det_fov/nomad_actor21_30/images/train/Actor030_a10_f1985_c0.jpg,train,NOMAD Actor030_a10,-0.4288,비스듬_위큼
data/det_fov/nomad_actor21_30/images/train/Actor030_a10_f2010_c0.jpg,train,NOMAD Actor030_a10,-0.4288,비스듬_위큼
data/det_fov/nomad_actor21_30/images/train/Actor030_a10_f2020_c0.jpg,train,NOMAD Actor030_a10,-0.4288,비스듬_위큼
data/det_fov/nomad_actor21_30/images/train/Actor030_a10_f2040_c0.jpg,train,NOMAD Actor030_a10,-0.4288,비스듬_위큼
data/det_fov/nomad_actor21_30/images/train/Actor030_a10_f2105_c0.jpg,train,NOMAD Actor030_a10,-0.4288,비스듬_위큼
data/det_fov/nomad_actor21_30/images/train/Actor030_a10_f2370_c0.jpg,train,NOMAD Actor030_a10,-0.4288,비스듬_위큼
data/det_fov/nomad_actor21_30/images/train/Actor030_a10_f2490_c0.jpg,train,NOMAD Actor030_a10,-0.4288,비스듬_위큼
data/det_fov/nomad_actor21_30/images/train/Actor030_a10_f2706_c0.jpg,train,NOMAD Actor030_a10,-0.4288,비스듬_위큼
data/det_fov/nomad_actor21_30/images/train/Actor030_a10_f2940_c0.jpg,train,NOMAD Actor030_a10,-0.4288,비스듬_위큼
data/det_fov/nomad_actor21_30/images/train/Actor030_a10_f3060_c0.jpg,train,NOMAD Actor030_a10,-0.4288,비스듬_위큼
data/det_fov/nomad_actor21_30/images/train/Actor030_a10_f3079_c0.jpg,train,NOMAD Actor030_a10,-0.4288,비스듬_위큼
data/det_fov/nomad_actor21_30/images/train/Actor030_a30_f0001_c0.jpg,train,NOMAD Actor030_a30,-0.1569,수직하향
data/det_fov/nomad_actor21_30/images/train/Actor030_a30_f0120_c0.jpg,train,NOMAD Actor030_a30,-0.1569,수직하향
data/det_fov/nomad_actor21_30/images/train/Actor030_a30_f0122_c0.jpg,train,NOMAD Actor030_a30,-0.1569,수직하향
data/det_fov/nomad_actor21_30/images/train/Actor030_a30_f0124_c0.jpg,train,NOMAD Actor030_a30,-0.1569,수직하향
data/det_fov/nomad_actor21_30/images/train/Actor030_a30_f0126_c0.jpg,train,NOMAD Actor030_a30,-0.1569,수직하향
data/det_fov/nomad_actor21_30/images/train/Actor030_a30_f0128_c0.jpg,train,NOMAD Actor030_a30,-0.1569,수직하향
data/det_fov/nomad_actor21_30/images/train/Actor030_a30_f0130_c0.jpg,train,NOMAD Actor030_a30,-0.1569,수직하향
data/det_fov/nomad_actor21_30/images/train/Actor030_a30_f0132_c0.jpg,train,NOMAD Actor030_a30,-0.1569,수직하향
data/det_fov/nomad_actor21_30/images/train/Actor030_a30_f0134_c0.jpg,train,NOMAD Actor030_a30,-0.1569,수직하향
data/det_fov/nomad_actor21_30/images/train/Actor030_a30_f0346_c0.jpg,train,NOMAD Actor030_a30,-0.1569,수직하향
data/det_fov/nomad_actor21_30/images/train/Actor030_a30_f0348_c0.jpg,train,NOMAD Actor030_a30,-0.1569,수직하향
data/det_fov/nomad_actor21_30/images/train/Actor030_a30_f0350_c0.jpg,train,NOMAD Actor030_a30,-0.1569,수직하향
data/det_fov/nomad_actor21_30/images/train/Actor030_a30_f0352_c0.jpg,train,NOMAD Actor030_a30,-0.1569,수직하향
data/det_fov/nomad_actor21_30/images/train/Actor030_a30_f0354_c0.jpg,train,NOMAD Actor030_a30,-0.1569,수직하향
data/det_fov/nomad_actor21_30/images/train/Actor030_a30_f0356_c0.jpg,train,NOMAD Actor030_a30,-0.1569,수직하향
data/det_fov/nomad_actor21_30/images/train/Actor030_a30_f0358_c0.jpg,train,NOMAD Actor030_a30,-0.1569,수직하향
data/det_fov/nomad_actor21_30/images/train/Actor030_a30_f0360_c0.jpg,train,NOMAD Actor030_a30,-0.1569,수직하향
data/det_fov/nomad_actor21_30/images/train/Actor030_a30_f0362_c0.jpg,train,NOMAD Actor030_a30,-0.1569,수직하향
data/det_fov/nomad_actor21_30/images/train/Actor030_a30_f0364_c0.jpg,train,NOMAD Actor030_a30,-0.1569,수직하향
data/det_fov/nomad_actor21_30/images/train/Actor030_a30_f0366_c0.jpg,train,NOMAD Actor030_a30,-0.1569,수직하향
data/det_fov/nomad_actor21_30/images/train/Actor030_a30_f0368_c0.jpg,train,NOMAD Actor030_a30,-0.1569,수직하향
data/det_fov/nomad_actor21_30/images/train/Actor030_a30_f0450_c0.jpg,train,NOMAD Actor030_a30,-0.1569,수직하향
data/det_fov/nomad_actor21_30/images/train/Actor030_a30_f0516_c0.jpg,train,NOMAD Actor030_a30,-0.1569,수직하향
data/det_fov/nomad_actor21_30/images/train/Actor030_a30_f0518_c0.jpg,train,NOMAD Actor030_a30,-0.1569,수직하향
data/det_fov/nomad_actor21_30/images/train/Actor030_a30_f0520_c0.jpg,train,NOMAD Actor030_a30,-0.1569,수직하향
data/det_fov/nomad_actor21_30/images/train/Actor030_a30_f0522_c0.jpg,train,NOMAD Actor030_a30,-0.1569,수직하향
data/det_fov/nomad_actor21_30/images/train/Actor030_a30_f0524_c0.jpg,train,NOMAD Actor030_a30,-0.1569,수직하향
data/det_fov/nomad_actor21_30/images/train/Actor030_a30_f0526_c0.jpg,train,NOMAD Actor030_a30,-0.1569,수직하향
data/det_fov/nomad_actor21_30/images/train/Actor030_a30_f0528_c0.jpg,train,NOMAD Actor030_a30,-0.1569,수직하향
data/det_fov/nomad_actor21_30/images/train/Actor030_a30_f0530_c0.jpg,train,NOMAD Actor030_a30,-0.1569,수직하향
data/det_fov/nomad_actor21_30/images/train/Actor030_a30_f0532_c0.jpg,train,NOMAD Actor030_a30,-0.1569,수직하향
data/det_fov/nomad_actor21_30/images/train/Actor030_a30_f0534_c0.jpg,train,NOMAD Actor030_a30,-0.1569,수직하향
data/det_fov/nomad_actor21_30/images/train/Actor030_a30_f0536_c0.jpg,train,NOMAD Actor030_a30,-0.1569,수직하향
data/det_fov/nomad_actor21_30/images/train/Actor030_a30_f0538_c0.jpg,train,NOMAD Actor030_a30,-0.1569,수직하향
data/det_fov/nomad_actor21_30/images/train/Actor030_a30_f0540_c0.jpg,train,NOMAD Actor030_a30,-0.1569,수직하향
data/det_fov/nomad_actor21_30/images/train/Actor030_a30_f0680_c0.jpg,train,NOMAD Actor030_a30,-0.1569,수직하향
data/det_fov/nomad_actor21_30/images/train/Actor030_a30_f0682_c0.jpg,train,NOMAD Actor030_a30,-0.1569,수직하향
data/det_fov/nomad_actor21_30/images/train/Actor030_a30_f0684_c0.jpg,train,NOMAD Actor030_a30,-0.1569,수직하향
data/det_fov/nomad_actor21_30/images/train/Actor030_a30_f0686_c0.jpg,train,NOMAD Actor030_a30,-0.1569,수직하향
data/det_fov/nomad_actor21_30/images/train/Actor030_a30_f0688_c0.jpg,train,NOMAD Actor030_a30,-0.1569,수직하향
data/det_fov/nomad_actor21_30/images/train/Actor030_a30_f0690_c0.jpg,train,NOMAD Actor030_a30,-0.1569,수직하향
data/det_fov/nomad_actor21_30/images/train/Actor030_a30_f0692_c0.jpg,train,NOMAD Actor030_a30,-0.1569,수직하향
data/det_fov/nomad_actor21_30/images/train/Actor030_a30_f0694_c0.jpg,train,NOMAD Actor030_a30,-0.1569,수직하향
data/det_fov/nomad_actor21_30/images/train/Actor030_a30_f0696_c0.jpg,train,NOMAD Actor030_a30,-0.1569,수직하향
data/det_fov/nomad_actor21_30/images/train/Actor030_a30_f0698_c0.jpg,train,NOMAD Actor030_a30,-0.1569,수직하향
data/det_fov/nomad_actor21_30/images/train/Actor030_a30_f0930_c0.jpg,train,NOMAD Actor030_a30,-0.1569,수직하향
data/det_fov/nomad_actor21_30/images/train/Actor030_a30_f1020_c0.jpg,train,NOMAD Actor030_a30,-0.1569,수직하향
data/det_fov/nomad_actor21_30/images/train/Actor030_a30_f1395_c0.jpg,train,NOMAD Actor030_a30,-0.1569,수직하향
data/det_fov/nomad_actor21_30/images/train/Actor030_a30_f1398_c0.jpg,train,NOMAD Actor030_a30,-0.1569,수직하향
data/det_fov/nomad_actor21_30/images/train/Actor030_a30_f1401_c0.jpg,train,NOMAD Actor030_a30,-0.1569,수직하향
data/det_fov/nomad_actor21_30/images/train/Actor030_a30_f1404_c0.jpg,train,NOMAD Actor030_a30,-0.1569,수직하향
data/det_fov/nomad_actor21_30/images/train/Actor030_a30_f1407_c0.jpg,train,NOMAD Actor030_a30,-0.1569,수직하향
data/det_fov/nomad_actor21_30/images/train/Actor030_a30_f1410_c0.jpg,train,NOMAD Actor030_a30,-0.1569,수직하향
data/det_fov/nomad_actor21_30/images/train/Actor030_a30_f1413_c0.jpg,train,NOMAD Actor030_a30,-0.1569,수직하향
data/det_fov/nomad_actor21_30/images/train/Actor030_a30_f1416_c0.jpg,train,NOMAD Actor030_a30,-0.1569,수직하향
data/det_fov/nomad_actor21_30/images/train/Actor030_a30_f1515_c0.jpg,train,NOMAD Actor030_a30,-0.1569,수직하향
data/det_fov/nomad_actor21_30/images/train/Actor030_a30_f1518_c0.jpg,train,NOMAD Actor030_a30,-0.1569,수직하향
data/det_fov/nomad_actor21_30/images/train/Actor030_a30_f1521_c0.jpg,train,NOMAD Actor030_a30,-0.1569,수직하향
data/det_fov/nomad_actor21_30/images/train/Actor030_a30_f1536_c0.jpg,train,NOMAD Actor030_a30,-0.1569,수직하향
data/det_fov/nomad_actor21_30/images/train/Actor030_a30_f1539_c0.jpg,train,NOMAD Actor030_a30,-0.1569,수직하향
data/det_fov/nomad_actor21_30/images/train/Actor030_a30_f1542_c0.jpg,train,NOMAD Actor030_a30,-0.1569,수직하향
data/det_fov/nomad_actor21_30/images/train/Actor030_a30_f1545_c0.jpg,train,NOMAD Actor030_a30,-0.1569,수직하향
data/det_fov/nomad_actor21_30/images/train/Actor030_a30_f1548_c0.jpg,train,NOMAD Actor030_a30,-0.1569,수직하향
data/det_fov/nomad_actor21_30/images/train/Actor030_a30_f1551_c0.jpg,train,NOMAD Actor030_a30,-0.1569,수직하향
data/det_fov/nomad_actor21_30/images/train/Actor030_a30_f1554_c0.jpg,train,NOMAD Actor030_a30,-0.1569,수직하향
data/det_fov/nomad_actor21_30/images/train/Actor030_a30_f1590_c0.jpg,train,NOMAD Actor030_a30,-0.1569,수직하향
data/det_fov/nomad_actor21_30/images/train/Actor030_a30_f1770_c0.jpg,train,NOMAD Actor030_a30,-0.1569,수직하향
data/det_fov/nomad_actor21_30/images/train/Actor030_a30_f1950_c0.jpg,train,NOMAD Actor030_a30,-0.1569,수직하향
data/det_fov/nomad_actor21_30/images/train/Actor030_a30_f1956_c0.jpg,train,NOMAD Actor030_a30,-0.1569,수직하향
data/det_fov/nomad_actor21_30/images/train/Actor030_a30_f2085_c0.jpg,train,NOMAD Actor030_a30,-0.1569,수직하향
data/det_fov/nomad_actor21_30/images/train/Actor030_a30_f2088_c0.jpg,train,NOMAD Actor030_a30,-0.1569,수직하향
data/det_fov/nomad_actor21_30/images/train/Actor030_a30_f2091_c0.jpg,train,NOMAD Actor030_a30,-0.1569,수직하향
data/det_fov/nomad_actor21_30/images/train/Actor030_a30_f2094_c0.jpg,train,NOMAD Actor030_a30,-0.1569,수직하향
data/det_fov/nomad_actor21_30/images/train/Actor030_a30_f2097_c0.jpg,train,NOMAD Actor030_a30,-0.1569,수직하향
data/det_fov/nomad_actor21_30/images/train/Actor030_a30_f2100_c0.jpg,train,NOMAD Actor030_a30,-0.1569,수직하향
data/det_fov/nomad_actor21_30/images/train/Actor030_a30_f2102_c0.jpg,train,NOMAD Actor030_a30,-0.1569,수직하향
data/det_fov/nomad_actor21_30/images/train/Actor030_a30_f2104_c0.jpg,train,NOMAD Actor030_a30,-0.1569,수직하향
data/det_fov/nomad_actor21_30/images/train/Actor030_a30_f2106_c0.jpg,train,NOMAD Actor030_a30,-0.1569,수직하향
data/det_fov/nomad_actor21_30/images/train/Actor030_a30_f2108_c0.jpg,train,NOMAD Actor030_a30,-0.1569,수직하향
data/det_fov/nomad_actor21_30/images/train/Actor030_a30_f2128_c0.jpg,train,NOMAD Actor030_a30,-0.1569,수직하향
data/det_fov/nomad_actor21_30/images/train/Actor030_a30_f2144_c0.jpg,train,NOMAD Actor030_a30,-0.1569,수직하향
data/det_fov/nomad_actor21_30/images/train/Actor030_a30_f2148_c0.jpg,train,NOMAD Actor030_a30,-0.1569,수직하향
data/det_fov/nomad_actor21_30/images/train/Actor030_a30_f2154_c0.jpg,train,NOMAD Actor030_a30,-0.1569,수직하향
data/det_fov/nomad_actor21_30/images/train/Actor030_a30_f2251_c0.jpg,train,NOMAD Actor030_a30,-0.1569,수직하향
data/det_fov/nomad_actor21_30/images/train/Actor030_a50_f0001_c0.jpg,train,NOMAD Actor030_a50,-0.6811,비스듬_위큼
data/det_fov/nomad_actor21_30/images/train/Actor030_a50_f0113_c0.jpg,train,NOMAD Actor030_a50,-0.6811,비스듬_위큼
data/det_fov/nomad_actor21_30/images/train/Actor030_a50_f0114_c0.jpg,train,NOMAD Actor030_a50,-0.6811,비스듬_위큼
data/det_fov/nomad_actor21_30/images/train/Actor030_a50_f0115_c0.jpg,train,NOMAD Actor030_a50,-0.6811,비스듬_위큼
data/det_fov/nomad_actor21_30/images/train/Actor030_a50_f0116_c0.jpg,train,NOMAD Actor030_a50,-0.6811,비스듬_위큼
data/det_fov/nomad_actor21_30/images/train/Actor030_a50_f0117_c0.jpg,train,NOMAD Actor030_a50,-0.6811,비스듬_위큼
data/det_fov/nomad_actor21_30/images/train/Actor030_a50_f0118_c0.jpg,train,NOMAD Actor030_a50,-0.6811,비스듬_위큼
data/det_fov/nomad_actor21_30/images/train/Actor030_a50_f0119_c0.jpg,train,NOMAD Actor030_a50,-0.6811,비스듬_위큼
data/det_fov/nomad_actor21_30/images/train/Actor030_a50_f0120_c0.jpg,train,NOMAD Actor030_a50,-0.6811,비스듬_위큼
data/det_fov/nomad_actor21_30/images/train/Actor030_a50_f0122_c0.jpg,train,NOMAD Actor030_a50,-0.6811,비스듬_위큼
data/det_fov/nomad_actor21_30/images/train/Actor030_a50_f0288_c0.jpg,train,NOMAD Actor030_a50,-0.6811,비스듬_위큼
data/det_fov/nomad_actor21_30/images/train/Actor030_a50_f0289_c0.jpg,train,NOMAD Actor030_a50,-0.6811,비스듬_위큼
data/det_fov/nomad_actor21_30/images/train/Actor030_a50_f0290_c0.jpg,train,NOMAD Actor030_a50,-0.6811,비스듬_위큼
data/det_fov/nomad_actor21_30/images/train/Actor030_a50_f0291_c0.jpg,train,NOMAD Actor030_a50,-0.6811,비스듬_위큼
data/det_fov/nomad_actor21_30/images/train/Actor030_a50_f0292_c0.jpg,train,NOMAD Actor030_a50,-0.6811,비스듬_위큼
data/det_fov/nomad_actor21_30/images/train/Actor030_a50_f0293_c0.jpg,train,NOMAD Actor030_a50,-0.6811,비스듬_위큼
data/det_fov/nomad_actor21_30/images/train/Actor030_a50_f0294_c0.jpg,train,NOMAD Actor030_a50,-0.6811,비스듬_위큼
data/det_fov/nomad_actor21_30/images/train/Actor030_a50_f0295_c0.jpg,train,NOMAD Actor030_a50,-0.6811,비스듬_위큼
data/det_fov/nomad_actor21_30/images/train/Actor030_a50_f0296_c0.jpg,train,NOMAD Actor030_a50,-0.6811,비스듬_위큼
data/det_fov/nomad_actor21_30/images/train/Actor030_a50_f0297_c0.jpg,train,NOMAD Actor030_a50,-0.6811,비스듬_위큼
data/det_fov/nomad_actor21_30/images/train/Actor030_a50_f0298_c0.jpg,train,NOMAD Actor030_a50,-0.6811,비스듬_위큼
data/det_fov/nomad_actor21_30/images/train/Actor030_a50_f0299_c0.jpg,train,NOMAD Actor030_a50,-0.6811,비스듬_위큼
data/det_fov/nomad_actor21_30/images/train/Actor030_a50_f0390_c0.jpg,train,NOMAD Actor030_a50,-0.6811,비스듬_위큼
data/det_fov/nomad_actor21_30/images/train/Actor030_a50_f0450_c0.jpg,train,NOMAD Actor030_a50,-0.6811,비스듬_위큼
data/det_fov/nomad_actor21_30/images/train/Actor030_a50_f0452_c0.jpg,train,NOMAD Actor030_a50,-0.6811,비스듬_위큼
data/det_fov/nomad_actor21_30/images/train/Actor030_a50_f0454_c0.jpg,train,NOMAD Actor030_a50,-0.6811,비스듬_위큼
data/det_fov/nomad_actor21_30/images/train/Actor030_a50_f0456_c0.jpg,train,NOMAD Actor030_a50,-0.6811,비스듬_위큼
data/det_fov/nomad_actor21_30/images/train/Actor030_a50_f0458_c0.jpg,train,NOMAD Actor030_a50,-0.6811,비스듬_위큼
data/det_fov/nomad_actor21_30/images/train/Actor030_a50_f0460_c0.jpg,train,NOMAD Actor030_a50,-0.6811,비스듬_위큼
data/det_fov/nomad_actor21_30/images/train/Actor030_a50_f0462_c0.jpg,train,NOMAD Actor030_a50,-0.6811,비스듬_위큼
data/det_fov/nomad_actor21_30/images/train/Actor030_a50_f0600_c0.jpg,train,NOMAD Actor030_a50,-0.6811,비스듬_위큼
data/det_fov/nomad_actor21_30/images/train/Actor030_a50_f0602_c0.jpg,train,NOMAD Actor030_a50,-0.6811,비스듬_위큼
data/det_fov/nomad_actor21_30/images/train/Actor030_a50_f0604_c0.jpg,train,NOMAD Actor030_a50,-0.6811,비스듬_위큼
data/det_fov/nomad_actor21_30/images/train/Actor030_a50_f0606_c0.jpg,train,NOMAD Actor030_a50,-0.6811,비스듬_위큼
data/det_fov/nomad_actor21_30/images/train/Actor030_a50_f0608_c0.jpg,train,NOMAD Actor030_a50,-0.6811,비스듬_위큼
data/det_fov/nomad_actor21_30/images/train/Actor030_a50_f0610_c0.jpg,train,NOMAD Actor030_a50,-0.6811,비스듬_위큼
data/det_fov/nomad_actor21_30/images/train/Actor030_a50_f0612_c0.jpg,train,NOMAD Actor030_a50,-0.6811,비스듬_위큼
data/det_fov/nomad_actor21_30/images/train/Actor030_a50_f0614_c0.jpg,train,NOMAD Actor030_a50,-0.6811,비스듬_위큼
data/det_fov/nomad_actor21_30/images/train/Actor030_a50_f0616_c0.jpg,train,NOMAD Actor030_a50,-0.6811,비스듬_위큼
data/det_fov/nomad_actor21_30/images/train/Actor030_a50_f0618_c0.jpg,train,NOMAD Actor030_a50,-0.6811,비스듬_위큼
data/det_fov/nomad_actor21_30/images/train/Actor030_a50_f0720_c0.jpg,train,NOMAD Actor030_a50,-0.6811,비스듬_위큼
data/det_fov/nomad_actor21_30/images/train/Actor030_a50_f0870_c0.jpg,train,NOMAD Actor030_a50,-0.6811,비스듬_위큼
data/det_fov/nomad_actor21_30/images/train/Actor030_a50_f0960_c0.jpg,train,NOMAD Actor030_a50,-0.6811,비스듬_위큼
data/det_fov/nomad_actor21_30/images/train/Actor030_a50_f1135_c0.jpg,train,NOMAD Actor030_a50,-0.6811,비스듬_위큼
data/det_fov/nomad_actor21_30/images/train/Actor030_a50_f1140_c0.jpg,train,NOMAD Actor030_a50,-0.6811,비스듬_위큼
data/det_fov/nomad_actor21_30/images/train/Actor030_a50_f1148_c0.jpg,train,NOMAD Actor030_a50,-0.6811,비스듬_위큼
data/det_fov/nomad_actor21_30/images/train/Actor030_a50_f1156_c0.jpg,train,NOMAD Actor030_a50,-0.6811,비스듬_위큼
data/det_fov/nomad_actor21_30/images/train/Actor030_a50_f1180_c0.jpg,train,NOMAD Actor030_a50,-0.6811,비스듬_위큼
data/det_fov/nomad_actor21_30/images/train/Actor030_a50_f1188_c0.jpg,train,NOMAD Actor030_a50,-0.6811,비스듬_위큼
data/det_fov/nomad_actor21_30/images/train/Actor030_a50_f1196_c0.jpg,train,NOMAD Actor030_a50,-0.6811,비스듬_위큼
data/det_fov/nomad_actor21_30/images/train/Actor030_a50_f1204_c0.jpg,train,NOMAD Actor030_a50,-0.6811,비스듬_위큼
data/det_fov/nomad_actor21_30/images/train/Actor030_a50_f1212_c0.jpg,train,NOMAD Actor030_a50,-0.6811,비스듬_위큼
data/det_fov/nomad_actor21_30/images/train/Actor030_a50_f1220_c0.jpg,train,NOMAD Actor030_a50,-0.6811,비스듬_위큼
data/det_fov/nomad_actor21_30/images/train/Actor030_a50_f1228_c0.jpg,train,NOMAD Actor030_a50,-0.6811,비스듬_위큼
data/det_fov/nomad_actor21_30/images/train/Actor030_a50_f1236_c0.jpg,train,NOMAD Actor030_a50,-0.6811,비스듬_위큼
data/det_fov/nomad_actor21_30/images/train/Actor030_a50_f1244_c0.jpg,train,NOMAD Actor030_a50,-0.6811,비스듬_위큼
data/det_fov/nomad_actor21_30/images/train/Actor030_a50_f1252_c0.jpg,train,NOMAD Actor030_a50,-0.6811,비스듬_위큼
data/det_fov/nomad_actor21_30/images/train/Actor030_a50_f1260_c0.jpg,train,NOMAD Actor030_a50,-0.6811,비스듬_위큼
data/det_fov/nomad_actor21_30/images/train/Actor030_a50_f1264_c0.jpg,train,NOMAD Actor030_a50,-0.6811,비스듬_위큼
data/det_fov/nomad_actor21_30/images/train/Actor030_a50_f1266_c0.jpg,train,NOMAD Actor030_a50,-0.6811,비스듬_위큼
data/det_fov/nomad_actor21_30/images/train/Actor030_a50_f1268_c0.jpg,train,NOMAD Actor030_a50,-0.6811,비스듬_위큼
data/det_fov/nomad_actor21_30/images/train/Actor030_a50_f1270_c0.jpg,train,NOMAD Actor030_a50,-0.6811,비스듬_위큼
data/det_fov/nomad_actor21_30/images/train/Actor030_a50_f1320_c0.jpg,train,NOMAD Actor030_a50,-0.6811,비스듬_위큼
data/det_fov/nomad_actor21_30/images/train/Actor030_a50_f1470_c0.jpg,train,NOMAD Actor030_a50,-0.6811,비스듬_위큼
data/det_fov/nomad_actor21_30/images/train/Actor030_a50_f1590_c0.jpg,train,NOMAD Actor030_a50,-0.6811,비스듬_위큼
data/det_fov/nomad_actor21_30/images/train/Actor030_a50_f1592_c0.jpg,train,NOMAD Actor030_a50,-0.6811,비스듬_위큼
data/det_fov/nomad_actor21_30/images/train/Actor030_a50_f1594_c0.jpg,train,NOMAD Actor030_a50,-0.6811,비스듬_위큼
data/det_fov/nomad_actor21_30/images/train/Actor030_a50_f1596_c0.jpg,train,NOMAD Actor030_a50,-0.6811,비스듬_위큼
data/det_fov/nomad_actor21_30/images/train/Actor030_a50_f1598_c0.jpg,train,NOMAD Actor030_a50,-0.6811,비스듬_위큼
data/det_fov/nomad_actor21_30/images/train/Actor030_a50_f1600_c0.jpg,train,NOMAD Actor030_a50,-0.6811,비스듬_위큼
data/det_fov/nomad_actor21_30/images/train/Actor030_a50_f1602_c0.jpg,train,NOMAD Actor030_a50,-0.6811,비스듬_위큼
data/det_fov/nomad_actor21_30/images/train/Actor030_a50_f1604_c0.jpg,train,NOMAD Actor030_a50,-0.6811,비스듬_위큼
data/det_fov/nomad_actor21_30/images/train/Actor030_a50_f1606_c0.jpg,train,NOMAD Actor030_a50,-0.6811,비스듬_위큼
data/det_fov/nomad_actor21_30/images/train/Actor030_a50_f1608_c0.jpg,train,NOMAD Actor030_a50,-0.6811,비스듬_위큼
data/det_fov/nomad_actor21_30/images/train/Actor030_a50_f1610_c0.jpg,train,NOMAD Actor030_a50,-0.6811,비스듬_위큼
data/det_fov/nomad_actor21_30/images/train/Actor030_a50_f1618_c0.jpg,train,NOMAD Actor030_a50,-0.6811,비스듬_위큼
data/det_fov/nomad_actor21_30/images/train/Actor030_a50_f1630_c0.jpg,train,NOMAD Actor030_a50,-0.6811,비스듬_위큼
data/det_fov/nomad_actor21_30/images/train/Actor030_a50_f1654_c0.jpg,train,NOMAD Actor030_a50,-0.6811,비스듬_위큼
data/det_fov/nomad_actor21_30/images/train/Actor030_a50_f1656_c0.jpg,train,NOMAD Actor030_a50,-0.6811,비스듬_위큼
data/det_fov/nomad_actor21_30/images/train/Actor030_a50_f1658_c0.jpg,train,NOMAD Actor030_a50,-0.6811,비스듬_위큼
data/det_fov/nomad_actor21_30/images/train/Actor030_a50_f1660_c0.jpg,train,NOMAD Actor030_a50,-0.6811,비스듬_위큼
data/det_fov/nomad_actor21_30/images/train/Actor030_a50_f1662_c0.jpg,train,NOMAD Actor030_a50,-0.6811,비스듬_위큼
data/det_fov/nomad_actor21_30/images/train/Actor030_a50_f1664_c0.jpg,train,NOMAD Actor030_a50,-0.6811,비스듬_위큼
data/det_fov/nomad_actor21_30/images/train/Actor030_a50_f1740_c0.jpg,train,NOMAD Actor030_a50,-0.6811,비스듬_위큼
data/det_fov/nomad_actor21_30/images/train/Actor030_a50_f1768_c0.jpg,train,NOMAD Actor030_a50,-0.6811,비스듬_위큼
data/det_fov/nomad_actor21_30/images/train/Actor030_a70_f0001_c0.jpg,train,NOMAD Actor030_a70,-0.2219,수직하향
data/det_fov/nomad_actor21_30/images/train/Actor030_a70_f0090_c0.jpg,train,NOMAD Actor030_a70,-0.2219,수직하향
data/det_fov/nomad_actor21_30/images/train/Actor030_a70_f0092_c0.jpg,train,NOMAD Actor030_a70,-0.2219,수직하향
data/det_fov/nomad_actor21_30/images/train/Actor030_a70_f0094_c0.jpg,train,NOMAD Actor030_a70,-0.2219,수직하향
data/det_fov/nomad_actor21_30/images/train/Actor030_a70_f0096_c0.jpg,train,NOMAD Actor030_a70,-0.2219,수직하향
data/det_fov/nomad_actor21_30/images/train/Actor030_a70_f0098_c0.jpg,train,NOMAD Actor030_a70,-0.2219,수직하향
data/det_fov/nomad_actor21_30/images/train/Actor030_a70_f0100_c0.jpg,train,NOMAD Actor030_a70,-0.2219,수직하향
data/det_fov/nomad_actor21_30/images/train/Actor030_a70_f0102_c0.jpg,train,NOMAD Actor030_a70,-0.2219,수직하향
data/det_fov/nomad_actor21_30/images/train/Actor030_a70_f0104_c0.jpg,train,NOMAD Actor030_a70,-0.2219,수직하향
data/det_fov/nomad_actor21_30/images/train/Actor030_a70_f0106_c0.jpg,train,NOMAD Actor030_a70,-0.2219,수직하향
data/det_fov/nomad_actor21_30/images/train/Actor030_a70_f0108_c0.jpg,train,NOMAD Actor030_a70,-0.2219,수직하향
data/det_fov/nomad_actor21_30/images/train/Actor030_a70_f0278_c0.jpg,train,NOMAD Actor030_a70,-0.2219,수직하향
data/det_fov/nomad_actor21_30/images/train/Actor030_a70_f0280_c0.jpg,train,NOMAD Actor030_a70,-0.2219,수직하향
data/det_fov/nomad_actor21_30/images/train/Actor030_a70_f0282_c0.jpg,train,NOMAD Actor030_a70,-0.2219,수직하향
data/det_fov/nomad_actor21_30/images/train/Actor030_a70_f0284_c0.jpg,train,NOMAD Actor030_a70,-0.2219,수직하향
data/det_fov/nomad_actor21_30/images/train/Actor030_a70_f0286_c0.jpg,train,NOMAD Actor030_a70,-0.2219,수직하향
data/det_fov/nomad_actor21_30/images/train/Actor030_a70_f0288_c0.jpg,train,NOMAD Actor030_a70,-0.2219,수직하향
data/det_fov/nomad_actor21_30/images/train/Actor030_a70_f0290_c0.jpg,train,NOMAD Actor030_a70,-0.2219,수직하향
